Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Cycling,2019-01-15 16:46:02,false,"Berkeley Cycling","0.06","719","00:48:49","159","174","0.1","1.6","--","3","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","1","0.0","00:00:16","00:48:49","84","286"
Cycling,2019-01-12 16:24:24,false,"Berkeley Cycling","0.03","706","00:50:17","155","179","0.0","1.2","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:00","00:50:17","355","363"
Cycling,2019-01-10 16:48:20,false,"Berkeley Cycling","0.03","544","00:36:31","152","172","0.1","1.3","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:00","00:40:38","363","510"
Cycling,2018-12-21 16:34:39,false,"Berkeley Cycling","0.09","575","00:41:51","146","168","0.1","1.9","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","1","0.0","00:01:36","00:41:51","314","402"
Cycling,2018-12-19 17:07:53,false,"Berkeley Cycling","0.07","432","00:33:19","145","173","0.1","1.4","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","1","0.0","00:00:33","00:33:19","289","337"
Cycling,2018-12-15 08:36:13,false,"Berkeley Cycling","27.82","1,473","02:26:19","143","167","11.4","35.8","2,756","2,795","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","1","0.0","02:22:47","02:34:51","165","1,646"
Cycling,2018-12-13 17:27:46,false,"Berkeley Cycling","0.06","600","00:43:24","151","174","0.1","1.4","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:05","00:43:24","315","386"
Cycling,2018-12-11 18:09:52,false,"Berkeley Cycling","0.02","586","00:42:13","153","172","0.0","1.1","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:00","00:42:14","346","386"
Cycling,2018-12-08 09:35:04,false,"Berkeley Cycling","19.85","1,280","01:55:16","148","170","10.3","39.1","2,205","2,208","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","1","0.0","01:48:06","02:09:02","412","1,871"
Cycling,2018-12-03 16:55:39,false,"Berkeley Cycling","0.05","492","00:36:10","148","174","0.1","1.1","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","1","0.0","00:00:00","00:36:15","266","302"
Cycling,2018-12-02 09:44:27,false,"Sausalito Cycling","27.41","1,356","02:09:41","143","178","12.7","28.8","1,043","1,020","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","1","0.0","01:59:25","02:30:17","-16","428"
Cycling,2018-09-08 10:41:09,false,"Santa Rosa Cycling","20.62","865","01:24:55","131","154","14.6","25.6","453","446","0.00","0.0","0.0","0.0","0.0","0.0","0:00","62.6","0:00","No","00:00.00","1","0.0","01:21:13","01:24:59","37","115"
Cycling,2018-09-03 11:10:05,false,"Berkeley Cycling","23.60","1,434","02:13:39","142","166","10.6","38.1","2,415","2,428","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","1","0.0","02:07:46","02:34:42","174","1,627"
Cycling,2018-07-30 08:59:11,false,"Mendocino County Cycling","26.52","1,147","01:52:35","136","158","14.1","34.8","1,060","1,040","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","1","0.0","01:48:08","01:52:35","-7","235"
Cycling,2018-07-15 09:12:01,false,"Berkeley Cycling","19.89","1,151","01:51:22","143","166","10.7","39.8","2,218","2,247","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","1","0.0","01:45:38","01:57:14","291","1,777"
Cycling,2018-06-16 08:51:06,false,"Berkeley Cycling","28.07","1,527","02:31:36","141","163","11.1","38.9","2,746","2,772","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","1","0.0","02:24:31","02:36:26","175","1,648"
Cycling,2018-06-02 08:55:39,false,"Sausalito Cycling","58.34","3,656","04:28:34","154","178","13.0","39.7","3,852","3,819","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","1","0.0","04:20:31","04:57:45","-28","1,467"
Cycling,2018-05-22 17:27:22,false,"Berkeley Cycling","0.06","588","00:46:22","143","174","0.1","1.1","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:00","00:46:22","276","287"
Cycling,2018-05-20 08:50:39,false,"Berkeley Cycling","36.02","1,819","03:05:01","143","171","11.7","40.3","3,737","3,776","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","02:58:25","03:10:39","152","1,635"
Cycling,2018-05-17 16:43:38,false,"Berkeley Cycling","18.94","1,113","01:45:26","145","173","10.8","36.7","1,975","2,070","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","1","0.0","01:39:52","01:49:50","180","1,660"
Cycling,2018-05-08 17:41:53,false,"Berkeley Cycling","20.74","1,205","01:41:59","153","176","12.2","36.0","2,379","2,316","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","1","0.0","01:40:50","01:47:53","253","1,617"
Cycling,2018-05-06 08:38:19,false,"Berkeley Cycling","31.26","1,707","02:32:59","147","171","12.3","39.3","3,127","3,166","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","02:29:15","02:38:33","320","1,822"
Cycling,2018-04-22 09:11:06,false,"Berkeley Cycling","36.13","1,865","03:08:46","141","169","11.5","37.8","3,688","3,675","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","02:58:38","03:10:45","317","1,750"
Cycling,2018-04-19 17:25:36,false,"Berkeley Cycling","21.08","1,254","01:46:50","152","178","11.8","35.3","2,402","2,375","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","1","0.0","01:44:30","01:54:57","474","1,826"
Cycling,2018-04-14 08:34:45,false,"Berkeley Cycling","38.69","2,212","03:18:48","149","173","11.7","38.4","4,098","4,094","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","1","0.0","03:14:43","03:29:35","227","1,675"
Cycling,2018-04-04 17:30:15,false,"Berkeley Cycling","20.80","1,306","01:39:40","155","179","12.5","36.0","2,388","2,346","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","1","0.0","01:38:59","01:45:53","374","1,742"
Cycling,2018-03-31 09:32:12,false,"Sausalito Cycling","41.14","2,249","03:34:15","145","171","11.5","36.2","3,904","3,911","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","2","0.0","03:25:17","04:00:56","-18","2,075"
Cycling,2018-03-27 18:43:17,false,"Berkeley Cycling","0.06","689","00:46:34","154","181","0.1","1.2","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:00","00:46:34","349","466"
Cycling,2018-03-24 08:37:56,false,"Berkeley Cycling","22.35","1,455","01:58:18","141","166","11.3","33.9","2,323","2,349","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","1","0.0","01:54:29","02:11:53","169","1,688"
Cycling,2018-03-20 17:46:41,false,"Berkeley Cycling","0.05","623","00:45:16","143","179","0.1","1.3","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","1","0.0","00:00:00","00:45:16","314","333"
Cycling,2018-03-17 08:57:08,false,"Berkeley Cycling","35.94","2,066","03:02:38","149","177","11.8","37.4","3,770","3,825","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","1","0.0","02:57:01","03:08:43","145","1,665"
Cycling,2018-03-13 18:14:09,false,"Berkeley Cycling","0.06","669","00:46:26","157","183","0.1","1.7","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","1","0.0","00:00:00","00:46:26","262","318"
Cycling,2018-03-10 08:00:03,false,"Berkeley Cycling","38.14","2,173","03:08:52","147","174","12.1","41.5","3,619","3,642","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","1","0.0","03:02:42","03:28:57","136","1,071"
Cycling,2018-03-05 18:17:58,false,"Berkeley Cycling","0.06","633","00:42:17","151","182","0.1","1.6","--","3","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","00:00:02","00:42:17","325","425"
Cycling,2018-02-27 17:26:33,false,"Berkeley Cycling","0.02","683","00:46:16","155","188","0.0","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","1","0.0","00:00:00","00:46:48","140","255"
Cycling,2018-02-25 08:59:58,false,"Berkeley Cycling","27.73","1,538","02:14:07","146","172","12.4","35.5","2,687","2,694","0.00","0.0","0.0","0.0","0.0","0.0","0:00","41.0","0:00","No","00:00.00","1","0.0","02:09:36","02:19:17","167","1,663"
Cycling,2018-02-19 11:21:58,false,"Berkeley Cycling","20.88","1,347","01:44:52","152","175","11.9","35.7","2,444","2,395","0.00","0.0","0.0","0.0","0.0","0.0","0:00","41.0","0:00","No","00:00.00","1","0.0","01:44:12","01:48:38","293","1,703"
Cycling,2018-02-17 10:11:27,false,"Berkeley Cycling","36.22","2,275","03:06:24","149","178","11.7","38.9","3,743","3,717","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","1","0.0","03:02:24","03:30:40","201","1,626"
Cycling,2018-02-11 09:14:10,false,"Berkeley Cycling","36.13","2,167","03:02:16","149","173","11.9","40.4","3,816","3,770","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","1","0.0","02:56:46","03:07:11","202","1,656"
Cycling,2018-02-06 17:47:03,false,"Berkeley Cycling","0.01","699","00:45:04","152","186","0.0","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","1","0.0","00:00:00","00:45:04","346","377"
Cycling,2018-02-03 08:35:17,false,"Sausalito Cycling","43.62","2,405","03:16:46","146","180","13.3","35.5","2,507","2,513","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","03:08:45","03:41:59","224","1,258"
Cycling,2018-01-31 17:51:28,false,"Berkeley Cycling","0.04","722","00:46:28","155","184","0.1","1.4","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","1","0.0","00:00:00","00:46:28","356","424"
Cycling,2018-01-29 18:53:16,false,"Berkeley Cycling","0.04","648","00:44:02","154","185","0.0","1.2","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","1","0.0","00:00:00","00:44:02","65","312"
Cycling,2018-01-27 08:34:25,false,"Berkeley Cycling","36.20","2,428","03:09:48","149","176","11.4","38.4","3,806","3,819","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","1","0.0","03:03:43","03:24:33","187","1,661"
Cycling,2018-01-25 18:51:34,false,"Berkeley Cycling","0.03","490","00:35:18","144","173","0.0","1.8","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","1","0.0","00:00:16","00:35:33","333","353"
Cycling,2018-01-22 17:53:03,false,"Berkeley Cycling","0.05","666","00:45:01","156","190","0.1","1.6","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","1","0.0","00:00:09","00:45:01","330","583"
Cycling,2018-01-20 09:00:22,false,"Berkeley Cycling","26.45","1,719","02:28:41","153","185","10.7","37.7","2,812","2,844","0.00","0.0","0.0","0.0","0.0","0.0","0:00","35.6","0:00","No","00:00.00","1","0.0","02:17:31","02:32:53","156","1,663"
Cycling,2018-01-13 08:50:00,false,"Berkeley Cycling","36.05","2,015","03:16:55","147","173","11.0","38.2","3,793","3,793","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","03:08:29","03:22:21","456","1,897"
Cycling,2018-01-10 17:39:56,false,"Berkeley Cycling","0.07","626","00:42:41","157","186","0.1","1.3","--","--","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","1","0.0","00:00:01","00:42:41","346","467"
Cycling,2018-01-07 08:52:55,false,"Berkeley Cycling","23.56","1,323","02:05:34","146","168","11.3","36.6","2,303","2,336","0.00","0.0","0.0","0.0","0.0","0.0","0:00","39.2","0:00","No","00:00.00","1","0.0","02:00:44","02:10:20","144","1,621"
Cycling,2017-12-16 08:23:21,false,"Berkeley Cycling","39.51","2,175","03:33:19","147","173","11.1","39.1","4,249","4,268","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","1","0.0","03:24:17","03:45:21","196","1,691"
Cycling,2017-12-10 09:04:15,false,"Berkeley Cycling","36.87","2,304","03:13:03","146","175","11.5","38.3","3,832","3,816","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","03:06:21","03:22:52","190","1,638"
Cycling,2017-12-03 09:50:28,false,"Sausalito Cycling","27.81","1,645","02:21:04","149","176","11.8","36.9","2,441","2,438","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","1","0.0","02:14:14","02:28:19","-4","2,014"
Cycling,2017-11-18 08:53:34,false,"Berkeley Cycling","36.11","2,033","03:16:06","146","171","11.1","39.4","3,806","3,793","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","1","0.0","03:07:40","03:26:10","210","1,666"
Cycling,2017-11-11 10:25:14,false,"Berkeley Cycling","27.69","1,580","02:26:41","148","175","11.3","36.8","2,671","2,644","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","1","0.0","02:15:29","02:48:19","307","1,741"
Cycling,2017-11-01 17:07:42,false,"Berkeley Cycling","20.54","1,297","01:43:28","155","172","11.9","34.9","2,365","2,277","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","1","0.0","01:42:54","01:48:10","283","1,639"
Cycling,2017-10-08 09:03:17,false,"Sausalito Cycling","38.32","1,947","02:48:34","148","177","13.6","33.8","2,034","2,018","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","02:39:21","03:10:02","-6","576"
Cycling,2017-10-04 17:02:54,false,"Berkeley Cycling","19.45","1,348","01:39:12","155","174","11.8","34.7","2,310","2,260","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","01:38:19","01:44:18","280","1,614"
Cycling,2017-09-27 17:41:24,false,"Berkeley Cycling","12.86","972","01:15:03","153","174","10.3","34.1","1,594","1,575","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","01:09:44","01:17:00","280","1,586"
Cycling,2017-09-14 17:42:58,false,"Berkeley Cycling","20.78","1,325","01:37:53","157","177","12.7","35.6","2,356","2,313","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","01:37:29","01:47:42","269","1,621"
Cycling,2017-09-09 08:14:28,false,"Berkeley Cycling","39.28","2,017","03:18:35","144","175","11.9","38.6","4,022","4,052","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","03:12:06","03:23:51","118","1,570"
Cycling,2017-09-06 17:44:07,false,"Berkeley Cycling","20.79","1,332","01:41:27","157","175","12.3","37.9","2,320","2,290","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","01:40:37","01:53:20","278","1,618"
Cycling,2017-08-22 17:59:53,false,"Berkeley Cycling","79.01","4,477","06:26:20","150","178","12.3","40.8","6,762","6,739","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","05:59:00","91:18:16","-49","1,946"
Cycling,2017-08-19 10:00:25,false,"Berkeley Cycling","39.44","2,044","03:19:14","144","173","11.9","38.1","4,065","4,075","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","03:11:18","03:30:13","253","1,712"
Cycling,2017-08-13 08:24:38,false,"Berkeley Cycling","38.11","1,848","03:04:38","142","175","12.4","36.7","3,796","3,832","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","02:59:13","03:09:09","127","1,595"
Cycling,2017-08-06 09:04:44,false,"Berkeley Cycling","39.45","2,143","03:10:09","145","174","12.4","38.3","4,052","4,091","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","03:04:29","03:17:21","274","1,751"
Cycling,2017-07-30 08:30:01,false,"Berkeley Cycling","39.34","2,153","03:17:17","144","172","12.0","36.6","3,993","4,032","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","03:06:52","03:22:18","370","1,841"
Cycling,2017-07-27 17:43:36,false,"Berkeley Cycling","20.82","1,331","01:39:27","152","172","12.6","36.8","2,287","2,247","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","01:38:42","01:43:08","276","1,604"
Cycling,2017-07-22 09:50:24,false,"Sausalito Cycling","33.58","1,984","02:46:02","149","178","12.1","36.0","2,943","2,923","0.00","0.0","0.0","0.0","0.0","0.0","0:00","62.6","0:00","No","00:00.00","--","0.0","02:42:16","02:56:13","24","1,949"
Cycling,2017-07-20 11:59:39,false,"Berkeley Cycling","20.80","1,510","01:36:33","158","177","12.9","35.0","2,333","2,234","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","01:36:24","01:49:29","306","1,787"
Cycling,2017-07-16 09:16:41,false,"Berkeley Cycling","39.38","2,026","03:17:07","140","172","12.0","37.0","3,855","3,865","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","03:25:09","190","1,596"
Cycling,2017-07-13 17:39:14,false,"Berkeley Cycling","20.80","1,402","01:41:26","154","172","12.3","37.8","2,336","2,297","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","01:42:56","274","1,627"
Cycling,2017-07-08 09:30:36,false,"Berkeley Cycling","36.22","2,216","03:09:45","150","178","11.5","37.2","3,550","3,576","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","03:21:07","163","1,578"
Cycling,2017-07-06 17:48:07,false,"Berkeley Cycling","20.80","1,384","01:39:20","157","174","12.6","36.1","2,297","2,257","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","01:41:36","369","1,684"
Cycling,2017-07-01 07:50:04,false,"Davis Cycling","56.17","2,959","03:36:37","147","181","15.6","34.5","1,325","1,358","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","03:51:00","3","764"
Cycling,2017-06-25 09:10:19,false,"Berkeley Cycling","31.09","1,677","02:27:52","141","163","12.6","35.0","2,723","2,772","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","02:33:11","148","1,641"
Cycling,2017-06-20 17:47:35,false,"Berkeley Cycling","20.84","1,326","01:42:57","148","168","12.1","36.7","2,339","2,300","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","01:44:48","241","1,583"
Cycling,2017-06-17 08:19:17,false,"San Francisco Cycling","54.22","3,803","04:56:18","146","173","11.0","36.1","4,409","4,367","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","05:23:13","-5","1,995"
Cycling,2017-06-15 17:57:22,false,"Berkeley Cycling","20.22","1,348","01:36:27","152","168","12.6","37.2","2,192","2,306","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","01:37:32","177","1,589"
Cycling,2017-06-12 17:08:00,false,"Berkeley Cycling","20.78","1,377","01:36:51","155","173","12.9","36.2","2,392","2,329","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","01:51:22","247","1,617"
Cycling,2017-06-07 17:32:55,false,"Berkeley Cycling","20.79","1,316","01:37:56","151","171","12.7","36.6","2,388","2,349","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","01:42:53","245","1,624"
Cycling,2017-06-03 09:11:25,false,"Berkeley Cycling","39.66","2,110","03:24:32","144","166","11.6","35.0","4,104","4,121","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","03:27:49","163","1,638"
Cycling,2017-05-29 09:01:55,false,"Sausalito Cycling","34.92","2,192","03:06:40","143","170","11.2","35.4","3,189","3,179","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","03:18:46","-12","722"
Cycling,2017-05-25 17:17:42,false,"Berkeley Cycling","27.89","1,647","02:09:28","152","169","12.9","37.5","2,461","2,451","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","02:13:38","172","1,111"
Cycling,2017-05-23 16:58:31,false,"Berkeley Cycling","20.82","1,421","01:43:34","155","177","12.1","36.0","2,346","2,329","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","02:07:20","299","1,665"
Cycling,2017-05-13 08:46:57,false,"Berkeley Cycling","39.35","2,360","03:11:12","148","170","12.3","37.6","4,078","4,108","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","03:39:33","48","1,708"
Cycling,2017-05-06 09:08:23,false,"Berkeley Cycling","39.37","2,113","03:11:39","146","173","12.3","36.9","4,144","4,154","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","03:27:31","225","1,709"
Cycling,2017-05-03 17:20:33,false,"Berkeley Cycling","20.83","1,290","01:43:01","155","175","12.1","35.7","2,283","2,241","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","01:49:01","296","1,606"
Cycling,2017-04-30 08:36:34,false,"San Francisco Cycling","23.97","1,326","02:13:59","138","170","10.7","33.5","1,699","1,732","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","02:39:06","1","766"
Cycling,2017-04-27 16:25:37,false,"Berkeley Cycling","20.79","1,348","01:46:35","150","168","11.7","34.1","2,359","2,326","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","01:47:00","274","1,620"
Cycling,2017-04-23 11:41:06,false,"Guerneville Cycling","19.11","632","01:21:46","116","143","14.0","20.5","344","344","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","01:25:24","-22","55"
Cycling,2017-04-22 08:55:40,false,"Berkeley Cycling","32.44","1,723","02:42:15","138","162","12.0","35.1","3,051","3,169","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","03:05:08","53","1,678"
Cycling,2017-04-20 16:19:00,false,"Berkeley Cycling","20.78","1,413","01:40:43","154","173","12.4","33.4","2,359","2,320","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","01:44:49","310","1,660"
Cycling,2017-04-15 08:55:53,false,"Berkeley Cycling","39.37","2,267","03:13:39","146","171","12.2","34.1","4,117","4,111","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","03:20:21","213","1,679"
Cycling,2017-04-02 09:27:47,false,"Sausalito Cycling","30.66","1,753","02:27:25","145","168","12.5","33.4","2,703","2,700","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","02:32:50","-22","1,948"
Cycling,2017-04-01 08:47:48,false,"Berkeley Cycling","20.17","1,192","01:51:15","142","168","10.9","34.1","2,192","2,224","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","01:59:14","178","1,648"
Cycling,2017-03-30 17:28:06,false,"Berkeley Cycling","20.81","1,343","01:37:08","154","172","12.9","34.9","2,375","2,339","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","01:42:35","275","1,638"
Cycling,2017-03-25 08:25:30,false,"Berkeley Cycling","37.44","2,046","03:06:47","146","176","12.0","34.1","3,871","4,062","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","03:15:33","159","1,677"
Cycling,2017-03-23 16:21:16,false,"Berkeley Cycling","20.80","1,260","01:40:42","150","168","12.4","33.4","2,405","2,385","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","01:45:20","268","1,653"
Cycling,2017-03-21 17:05:42,false,"Berkeley Cycling","20.79","1,386","01:45:43","156","169","11.8","36.3","2,385","2,375","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","01:47:38","280","1,659"
Cycling,2017-03-19 08:59:13,false,"Sausalito Cycling","30.82","1,611","02:19:57","145","170","13.2","33.4","1,421","1,427","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","02:21:06","--","338"
Cycling,2017-03-11 08:41:47,false,"Berkeley Cycling","35.91","2,199","03:12:16","148","175","11.2","40.3","4,055","4,085","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","03:19:49","186","1,081"
Cycling,2017-03-02 16:18:17,false,"Berkeley Cycling","20.90","1,382","01:45:00","151","170","11.9","34.1","2,372","2,336","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","01:45:00","283","1,648"
Cycling,2017-02-22 16:01:19,false,"Berkeley Cycling","20.82","1,500","01:46:02","153","173","11.8","36.9","2,415","2,382","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","--","0.0","00:00:00","01:46:02","259","1,657"
